Name,State,Country,Address,Latitude,Longitude,Google Map Link,Domestic/International,Type
St 7 / Mussafah Port,Abu Dhabi,United Arab Emirates,Musaffah - Musaffah Industrial - Abu Dhabi - United Arab Emirates,24.378716,54.471586,https://www.google.com/maps/place/?q=place_id:ChIJcyBb7qNBXj4RRSt53YKQr4Q,Domestic,Unknown
Port Zayed,Abu Dhabi,United Arab Emirates,G97H+RGW,24.514618,54.378824,https://www.google.com/maps/place/?q=place_id:ChIJhYSqnO9mXj4RDHuRojDBLsY,Domestic,Unknown
Autoterminal Khalifa Port,Abu Dhabi,United Arab Emirates,Khalifa Port,24.82674,54.667453,https://www.google.com/maps/place/?q=place_id:ChIJP3Y5isT7Xj4R0lfORvrFWMs,Domestic,Unknown
Khalifa Port CFS office,أبو ظبي,United Arab Emirates,QPP7+5VJ - Unnamed Road,24.785454,54.7146386,https://www.google.com/maps/place/?q=place_id:ChIJUww6ZN7_Xj4ReXWWVAekQBg,Domestic,Unknown
Port Saeed Studio,Abu Dhabi,United Arab Emirates,F9VH+JH2,24.4940203,54.3788922,https://www.google.com/maps/place/?q=place_id:ChIJ677uhVpmXj4RFs72a4XTDc8,Domestic,Unknown
Cruise Terminal,Abu Dhabi,United Arab Emirates,Zayed Port - Mina Zayed - Abu Dhabi - United Arab Emirates,24.529837,54.3802666,https://www.google.com/maps/place/?q=place_id:ChIJ4cUWOttmXj4RefYr_G21qqY,Domestic,Unknown
Abu Dhabi Customs Khalifa Port office مكتب جمارك ميناء خليفة,Abu Dhabi,United Arab Emirates,QPJ5+3F3,24.7801075,54.7086455,https://www.google.com/maps/place/?q=place_id:ChIJX7DpRUb_Xj4RUXavK2Hj-ZM,Domestic,Unknown
Zayed Port Admin Building,Abu Dhabi,United Arab Emirates,G9CH+F2G,24.5210457,54.3776151,https://www.google.com/maps/place/?q=place_id:ChIJdRzRSQBnXj4RXvkTo97jK7s,Domestic,Unknown
AD port zaid port,Abu Dhabi,United Arab Emirates,197 شارع لِمْغَدَر,24.5271612,54.3762197,https://www.google.com/maps/place/?q=place_id:ChIJHU9lXwBnXj4R2IPHcAUcxfc,Domestic,Unknown
Port Sudan Tailoring (Tanker Moya),Abu Dhabi,United Arab Emirates,F97M+4W2,24.4627556,54.3847694,https://www.google.com/maps/place/?q=place_id:ChIJZVT3_ilmXj4R-ZiSEMtb00U,Domestic,Unknown
NP-PORT-132- MINA,Abu Dhabi,United Arab Emirates,G97J+86Q,24.5134307,54.3807265,https://www.google.com/maps/place/?q=place_id:ChIJM7eDxuJnXj4Rji29SKX-wok,Domestic,Unknown
Khalifa Port Railway Terminal,Abu Dhabi,United Arab Emirates,RJ7W+2C7,24.8125376,54.646044,https://www.google.com/maps/place/?q=place_id:ChIJKYUkJwD7Xj4RpPTsTZOqwhc,Domestic,Unknown
Marsa Mina,أبو ظبي,United Arab Emirates,"cruise terminal, Gate 2 - Zayed Port",24.5293849,54.3791248,https://www.google.com/maps/place/?q=place_id:ChIJ1TaWK1xnXj4RJL3DOlyPj2Y,Domestic,Unknown
Mina Zayed,Abu Dhabi,United Arab Emirates,Al Mina - Mina Zayed - Abu Dhabi - United Arab Emirates,24.5224833,54.3877183,https://www.google.com/maps/place/?q=place_id:ChIJF6rLKd5mXj4RpSWCKWtnMJg,Domestic,Unknown
Kuwait International Airport,,Kuwait,Ghazali St,29.2404414,47.9710458,https://www.google.com/maps/place/?q=place_id:ChIJc6gLVBuZzz8Rip-IMNx13o8,International,Airport
Royal Aviation Kuwait,Al Farwaniyah Governorate,Kuwait,"6XGM+HR2, Al-Dajeej",29.2263891,47.9845285,https://www.google.com/maps/place/?q=place_id:ChIJc5a-28OYzz8R3oHYySSwv6g,Domestic,Airport
Terminal 3 Kuwait International Airport,Al Farwaniyah Governorate,Kuwait,Kuwait International Airport,29.2403109,47.97142,https://www.google.com/maps/place/?q=place_id:ChIJR2IKxICZzz8Rw5cXieggHqs,International,Airport
Amiri Airport,Al Farwaniyah Governorate,Kuwait,"6XXF+GV6, Al-Dajeej",29.2487934,47.9746556,https://www.google.com/maps/place/?q=place_id:ChIJuVHBGxGZzz8RQXz6w13QGPA,Domestic,Airport
Aljazeera Airport,Al Farwaniyah Governorate,Kuwait,مبنى الركاب لطيران الجزيرة،,29.241195,47.9729333,https://www.google.com/maps/place/?q=place_id:ChIJsaSr9fOZzz8RmQarWGXXH5E,Domestic,Airport
سفريات جلوبل المطار,Al Farwaniyah Governorate,Kuwait,Kuwait International Airport - T1 Kuwait Airport - T1,29.2424828,47.9697564,https://www.google.com/maps/place/?q=place_id:ChIJz7viJyyZzz8RUWIHrCImHbU,Domestic,Airport
Sheikh Saad Airport,Al Farwaniyah Governorate,Kuwait,"6XGM+7R2, Al-Dajeej",29.2256379,47.9845245,https://www.google.com/maps/place/?q=place_id:ChIJ0y2pMD-Zzz8R790-IRchTMQ,Domestic,Airport
مطار الكويت الدولي الجديد,Al Farwaniyah Governorate,Kuwait,"6X7P+JJ, Al-Dajeej",29.214005,47.9865375,https://www.google.com/maps/place/?q=place_id:ChIJA6pWOwCZzz8RzJwtSwdOQpU,Domestic,Airport
Kuwait International Airport,Al Farwaniyah Governorate,Kuwait,Kuwait,29.24182,47.97208,https://www.google.com/maps/place/?q=place_id:ChIJE5U0OhuZzz8RvQKY3UQPTck,International,Airport
مطار الكويتيه,Al Farwaniyah Governorate,Kuwait,"7X26+P2, Al-Dajeej",29.2520621,47.9619534,https://www.google.com/maps/place/?q=place_id:ChIJnUiELxaZzz8RHHXPzpD1csQ,Domestic,Airport
My Office KAC,Al Farwaniyah Governorate,Kuwait,"6XRG+F28, Al-Dajeej",29.2411513,47.9750865,https://www.google.com/maps/place/?q=place_id:ChIJK93zwCmZzz8R4QrDwMb2n8U,Domestic,Airport
PAX TERMINAL,Al Farwaniyah Governorate,Kuwait,"6XH5+J82, Abdullah Al Mubarak Al Sabah",29.2290104,47.9582723,https://www.google.com/maps/place/?q=place_id:ChIJe9VvUSuZzz8RGlKYLZ0002E,Domestic,Airport
TERMINAL T1 KWI,Kuwait,Kuwait,6XRC+F7J Kuwait Internation Airport,29.2412216,47.970628,https://www.google.com/maps/place/?q=place_id:ChIJX4F3DgCZzz8R0tRZmWErzZk,Domestic,Airport
‏مطار الكويت الدولي. T2,Al Farwaniyah Governorate,Kuwait,"6X5Q+CV, Al Farwaniyah",29.2086392,47.9895395,https://www.google.com/maps/place/?q=place_id:ChIJIacQhtmZzz8Rc5kGsN-WGXc,Domestic,Airport
Built No 6 Arrivals,Al Farwaniyah Governorate,Kuwait,"6XRC+2F8, Al-Dajeej",29.2400558,47.9711855,https://www.google.com/maps/place/?q=place_id:ChIJ96f6qgSZzz8RFqf8HM3mkKM,Domestic,Airport
Amiri Terminal,Al Farwaniyah Governorate,Kuwait,"6XWG+56V, Al-Dajeej",29.2454881,47.9755459,https://www.google.com/maps/place/?q=place_id:ChIJw3As9PSZzz8RsSJiLcXsVo0,Domestic,Airport
Safir Airport Hotel,Al Farwaniyah Governorate,Kuwait,"Inside Kuwait International Airport 13109, Al Kuwayt",29.2409945,47.9783092,https://www.google.com/maps/place/?q=place_id:ChIJ22XXE0eZzz8RWXmyOtUTkso,Domestic,Airport
Kuwait Airways Cargo,Al Farwaniyah Governorate,Kuwait,Ghazali St,29.2463408,47.9652357,https://www.google.com/maps/place/?q=place_id:ChIJ-To4QgmZzz8RWAZo1RDB8bY,Domestic,Airport
GSE Operation,Al Farwaniyah Governorate,Kuwait,"60 Ghazali St, Kuwait",29.2489066,47.9639342,https://www.google.com/maps/place/?q=place_id:ChIJcUGbAnCZzz8RevPC-XdCDho,Domestic,Airport
New Air Traffic Control Tower,Al Farwaniyah Governorate,Kuwait,"6X67+QP, Abdullah Al Mubarak Al Sabah",29.2119262,47.9643539,https://www.google.com/maps/place/?q=place_id:ChIJ17Q3NDCZzz8RX7ssKcBxJcs,Domestic,Airport
Operation agents NAS,Al Farwaniyah Governorate,Kuwait,Kuwait International Airport,29.2403109,47.97142,https://www.google.com/maps/place/?q=place_id:ChIJH52ZRe2Zzz8RmZFoucPsGug,Domestic,Airport
Jazeera Airways (Terminal 5),Al Farwaniyah Governorate,Kuwait,Kuwait International Airport، قاعة الجزيرة (T5,29.2415174,47.9733253,https://www.google.com/maps/place/?q=place_id:ChIJtafQqX2Zzz8R5JYeMYLoAnM,Domestic,Airport
Cebu Philippines,الجهراء,Kuwait,"8F6J+MP6, From Kuwait to Philippine Cebu, اسطبلات الجهراء",29.31166,47.481766,https://www.google.com/maps/place/?q=place_id:ChIJo0Y6EgBVxT8Rx9SXd9zok0k,Domestic,Airport
Package 3 project (AVIC INT/Al-Jaber & Hawai co.w.l.l),Al Farwaniyah Governorate,Kuwait,208,29.1961777,47.9687908,https://www.google.com/maps/place/?q=place_id:ChIJY_ueyViZzz8RoeXAzfuxUxU,Domestic,Airport
Kuwait Airways - Terminal 4,Al Farwaniyah Governorate,Kuwait,Kuwait,29.25288,47.96281,https://www.google.com/maps/place/?q=place_id:ChIJERunDXWZzz8RwmPwsP3kF6g,Domestic,Unknown
Kuwait Airways Operations,Al Farwaniyah Governorate,Kuwait,"Road 55، 55 King Faisal Rd, Al Farwaniyah",29.2411475,47.9759324,https://www.google.com/maps/place/?q=place_id:ChIJUXhTGxyZzz8RfokmD2MAfuU,Domestic,Airport
J9 HQ,Al Farwaniyah Governorate,Kuwait,"21191 Salem Al Mubarak St, Salmiya",29.24898,47.9723904,https://www.google.com/maps/place/?q=place_id:ChIJD7ilZwCZzz8RkiqS7US31Mc,Domestic,Airport
Jazeera Airways,Al Farwaniyah Governorate,Kuwait,Road 55 Exit Road 100 Airport District Kuwait 13153,29.2489446,47.972396,https://www.google.com/maps/place/?q=place_id:ChIJ-yEl7xGZzz8RtrBWjJ3vlB4,Domestic,Unknown
Package 3 project site offices,Al Farwaniyah Governorate,Kuwait,"5XW9+3HQ, Al Farwaniyah",29.1952235,47.968973,https://www.google.com/maps/place/?q=place_id:ChIJe5mmYXiizz8RHgouhz7xZ7w,Domestic,Airport
طيارة عبدالله الشخص,,Kuwait,"J534+PG6, Shumaymah",29.6042804,48.1562539,https://www.google.com/maps/place/?q=place_id:ChIJsw36nDeBxT8ROwFgAv8jKVc,Domestic,Airport
مراحب Maraheb,محافظة الفروانية,Kuwait,"6XRC+59H Kuwait International Airport, Ghazali St, Jeleeb،",29.2406156,47.9709101,https://www.google.com/maps/place/?q=place_id:ChIJeapYQyeZzz8Rqa75JhsC-ac,Domestic,Unknown
KAFCO,Al Farwaniyah Governorate,Kuwait,Kuwait International Airport، Kuwait,29.2005259,47.9922935,https://www.google.com/maps/place/?q=place_id:ChIJgYGHqgSZzz8Re3biKmBSgrc,Domestic,Airport
مواقف مبنى طيران الجزيرة (T5),Al Farwaniyah Governorate,Kuwait,6XRF+M52,29.2416288,47.972876,https://www.google.com/maps/place/?q=place_id:ChIJgfeR67SZzz8RrkjYB0uAHSQ,Domestic,Unknown
Kuwait International Air Cargo - KIAC,Al Farwaniyah Governorate,Kuwait,"Ghazali Road 60 Kuwait International Airport, Cargo Terminall Main Entrance, 1st Floor, Silkway office طريق الغزالي Kuwait",29.2453213,47.9663187,https://www.google.com/maps/place/?q=place_id:ChIJnTNBh2SZzz8R0DJM152EeAI,International,Unknown
